APEH	0.00123844542718051
WDR46	0.00124846285816294
WDR7	0.00124999205468833
PDZD8	0.00124999205468833
TRP53	0.00125461751265114
SLC39A11	0.00125461751265114
MAP1A	0.00125461751265114
PRMT7	0.00128218410422809
SSH2	0.00129016159071051
FUT8	0.00129612777078093
ATP6V1A	0.00129612777078093
PHLDA2	0.00131808208785107
UTP14B	0.00132060825331144
ABCB8	0.00132261969097502
PRDX6	0.0013829112554769
APLF	0.00140136073146814
SLC43A1	0.00140217694468424
MYO6	0.00142832228947838
CDKN2C	0.00142856596772821
NRROS	0.00144072136671773
RNF139	0.00145335529704963
RBM5	0.00149772757320455
USP9X	0.00152090741551135
SPRED2	0.00152682926997427
TTC27	0.00157863594470732
DAG1	0.00165057250062418
GABARAP	0.00168491830263771
LCP2	0.00170331092326558
EGR3	0.00171713725597916
ZFP143	0.00173580738220358
ATP6V0A1	0.00174011025262218
NOMO1	0.0017494591920889
RPL3	0.00179107229948184
MIS12	0.00180010416380765
SLC25A37	0.00183982899957789
RETREG2	0.00186606348471041
DNAJC10	0.00187149033127102
ZBTB7B	0.00190066454892749
DCAF6	0.00194618997793784
TRMT2B	0.00194716374557333
DPYSL2	0.00195255176591142
UBASH3A	0.00195643149884162
SLC19A1	0.00196500776155094
EPOR	0.0019867764409528
MBD6	0.00199312298080668
SELPLG	0.00206621197713546
LDB1	0.00207449954421377
NUMB	0.00209094679426289
NEDD9	0.00209094679426289
IRF5	0.00209094679426289
MSMO1	0.00209094679426289
DNASE2A	0.00210860288850202
TFR2	0.00214730845160157
KPNA6	0.00214754428517807
UMPS	0.00215144411093306
DDX6	0.0021659668044332
H2-T23	0.00217706870222312
PDXP	0.0021900098368694
MRM1	0.00219316040146692
G6PC3	0.00219316040146692
PKN2	0.00219637606046565
HABP4	0.00222167148905434
PIAS2	0.00229397855872416
D6WSU163E	0.00229705379971195
TRIM56	0.00230391431444906
SARS	0.00234502104722901
AGK	0.00236720176917705
SEMA4B	0.00236859655971124
TRAF3	0.00237467514843491
AGTR1A	0.00240057235804034
EXOC3L4	0.00240295692167625
EGR2	0.00244590235858098
FBXO11	0.00245340699009759
SOCS2	0.00253008857149978
IDH2	0.00255015547979358
RHD	0.00255044344132036
FUT4	0.00257785933193469
NOL6	0.00260290677849212
RABGAP1	0.0026179590177626
MRPS27	0.00267453419105546
TICAM1	0.0027213942606817
COL11A2	0.00272680433266926
TUBA1A	0.0027327938978204
TNPO1	0.00276056819223146
SMDT1	0.00280404562621022
RNF146	0.0028089693112436
DUSP6	0.0028089693112436
RAB3IP	0.0028089693112436
TESMIN	0.0028089693112436
XK	0.00283241252596377
IPO9	0.00284519305509213
YIPF2	0.0028686700679244
MTMR3	0.00292695639608486
TYROBP	0.00294136128911651
XPNPEP1	0.00308819565117621
MLLT6	0.00309180688667799
GALNT7	0.00311572663942696
POLR1B	0.00313579386328259
SCD1	0.00316069602503625
MVD	0.00316804300652057
UBE2L6	0.00325033994899142
LPCAT2	0.00329138217129566
NEURL1B	0.003302823687735
PIK3CD	0.00336800141320326
STAT5A	0.00339928799106159
TIMM50	0.00340426153339221
ARHGEF12	0.00342379188997892
KLF3	0.00345243419372926
PCGF2	0.00349848271245947
PLA2G12A	0.00352094168027259
LHPP	0.00356251762441732
SYTL4	0.00364634905683021
NUP50	0.00367511516887737
FZD5	0.00368433208389236
PCYT1B	0.00378054519792714
IL4	0.00379237355675834
STIL	0.00379575535553992
MYH10	0.00381590332059739
CTSA	0.00385506852418592
TAPT1	0.00397520584709099
MXI1	0.00398608019961748
GK	0.00406078003463559
GATA2	0.00409689615905313
POP5	0.00409995071797093
RGS2	0.00413962305766593
ADSSL1	0.0041996165446879
CUL7	0.00421547160009548
ABHD14A	0.00432506200666232
RAP2C	0.00432761936896831
ATAD1	0.00441129605835108
LGALS7	0.00441129605835108
IER2	0.00441129605835108
PRKAG2	0.00444591690437533
SH3D19	0.00449167531826727
NPR2	0.00449246345844807
DGKZ	0.0045888219572069
LMO2	0.00462185332319118
MED13	0.00469204687454016
MMP14	0.00469204687454016
FZD7	0.00471284769559133
WASL	0.00475395274633985
PPP1R15B	0.00493379637329688
PLA2G1B	0.00494584527403444
GFM1	0.00504312622693697
MAP4K1	0.00508236952508643
SEMA4A	0.00514130296485596
